	Experiment	Kind of Sample	Code Sample	Cell Number	Status	Acquisition Day	Acquisition Hour	Process Date	Filename	Position Index	X Position	Y Position	Height 10%	Height 5%	Ajuste_X_CP_YM	Ajuste_X_CP_CP	Ajuste_X_CP_RRMS	Indentation F80%	Ajuste_Y_CP_YM	Ajuste_Y_CP_RRMS	YM_Fmax0100pN	RMS_Fmax0100pN	YM_Fmax0200pN	RMS_Fmax0200pN	YM_Fmax0300pN	RMS_Fmax0300pN	YM_Fmax0400pN	RMS_Fmax0400pN	YM_Fmax0500pN	RMS_Fmax0500pN	YM_Fmax0600pN	RMS_Fmax0600pN	YM_Fmax0800pN	RMS_Fmax0800pN	YM_Fmax1000pN	RMS_Fmax1000pN	YM_Fmax1200pN	RMS_Fmax1200pN	YM_Fmax1500pN	RMS_Fmax1500pN	Filter Group	MinForce_F0500pN	minPosition_F0500pN	MaxForce_F0500pN	MaxPosition_F0500pN	MinForce_F1000pN	minPosition_F1000pN	MaxForce_F1000pN	MaxPosition_F1000pN	MinForce_F1500pN	minPosition_F1500pN	MaxForce_F1500pN	MaxPosition_F1500pN	MinForce_F3000pN	minPosition_F3000pN	MaxForce_F3000pN	MaxPosition_F3000pN	Planned Height	Segment	Free Hand Segmentation	Generic Segmentation	Height Position	Height by Max	Norm Height	stardist
929	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0929.jpk-qi-series	929	0.00174931	0.00129002	8.44265e-06	8.82409e-06	25239.5	8.443939999999997e-06	6.59905e-11	-3.05405e-07	28238.9	2.57231e-11	27220.5	2.5815e-11	24582.3	2.57725e-11	26471.8	2.57591e-11	27955.2	2.58207e-11	28238.9	2.57058e-11	28884.0	2.57282e-11	29824.4	2.61151e-11	31069.5	2.7185e-11	31733.0	2.80553e-11	33031.4	3.13787e-11	1	3.3137e-12	4.58686e-08	4.78599e-10	-1.52507e-07	3.3137e-12	4.58686e-08	1.00295e-09	-2.08466e-07	3.3137e-12	4.58686e-08	1.4873499999999992e-09	-2.43706e-07	-7.55772e-11	8.93775e-07	1.5701800000000003e-09	-2.45982e-07	4.224321711991676e-07			Pericellular	1917	-2.8302292223034724e-06	0.1530725281110668	0
930	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0930.jpk-qi-series	930	0.00174831	0.00129002	8.33014e-06	8.51799e-06	19383.5	8.4341e-06	4.84891e-11	-3.45226e-07	18032.1	2.86271e-11	12469.2	2.89726e-11	16646.9	2.89822e-11	18146.4	2.88376e-11	18200.2	2.86612e-11	18025.0	2.86e-11	17700.0	2.8601e-11	18071.2	2.87718e-11	18507.6	2.92284e-11	19136.4	3.1872e-11	20241.9	3.80748e-11	1	4.43727e-12	6.74154e-08	4.96425e-10	-2.00832e-07	4.43727e-12	6.74154e-08	9.89455e-10	-2.6812e-07	4.43727e-12	6.74154e-08	1.5040999999999992e-09	-3.09255e-07	-7.19431e-11	6.21116e-07	1.5328e-09	-3.1149e-07	3.845909863397437e-07			Pericellular	1997	-2.8680704071628967e-06	0.1417488025365743	0
931	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0931.jpk-qi-series	931	0.00174731	0.00129001	8.34955e-06	8.39583e-06	25588.8	8.45699e-06	3.48808e-11	-2.97521e-07	34991.5	2.92617e-11	36051.2	2.97452e-11	31791.2	2.95001e-11	32640.3	2.93643e-11	34184.4	2.93079e-11	35055.3	2.92409e-11	35955.4	2.93482e-11	34040.1	3.09355e-11	33195.9	3.11829e-11	33151.9	3.0978e-11	33615.8	3.11734e-11	1	2.7454e-12	8.179219999999999e-08	4.99751e-10	-1.38891e-07	2.7454e-12	8.179219999999999e-08	1.00454e-09	-2.09954e-07	2.7454e-12	8.179219999999999e-08	1.49871e-09	-2.493110000000001e-07	-6.90216e-11	8.18117e-07	1.58566e-09	-2.53285e-07	4.044978356611423e-07			Pericellular	1949	-2.8481635578414984e-06	0.1477057962090954	0
932	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0932.jpk-qi-series	932	0.00174631	0.00129001	8.54375e-06	8.85061e-06	22847.9	8.55262e-06	7.24023e-11	-3.2653e-07	18226.9	2.52538e-11	18003.7	2.52052e-11	15671.1	2.5176e-11	17070.4	2.52028e-11	17704.7	2.52164e-11	18226.9	2.5236e-11	18757.9	2.56416e-11	20491.6	2.90196e-11	21658.4	3.2086e-11	22895.9	3.70392e-11	24405.9	4.46698e-11	1	3.43593e-13	-2.19347e-08	4.91128e-10	-1.90624e-07	3.43593e-13	-2.19347e-08	9.97697e-10	-2.38792e-07	3.43593e-13	-2.19347e-08	1.49851e-09	-2.76429e-07	-7.36621e-11	3.41368e-07	1.57396e-09	-2.832760000000001e-07	4.580470166692852e-07			Pericellular	1847	-2.794614376833355e-06	0.1637300362726045	0
933	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0933.jpk-qi-series	933	0.00174531	0.00129001	8.46918e-06	8.52742e-06	46358.6	8.544630000000003e-06	3.20429e-11	-2.24244e-07	54568.8	2.19708e-11	52523.7	2.21466e-11	49835.5	2.20477e-11	52785.2	2.20056e-11	53103.3	2.19056e-11	54917.5	2.19948e-11	56688.6	2.22183e-11	58315.7	2.23359e-11	58519.4	2.23136e-11	59757.0	2.2899e-11	60523.8	2.31762e-11	1	4.72086e-12	2.05981e-08	5.01052e-10	-1.09342e-07	4.72086e-12	2.05981e-08	9.90829e-10	-1.52504e-07	4.72086e-12	2.05981e-08	1.48844e-09	-1.83996e-07	-6.03709e-11	8.299099999999998e-07	1.58887e-09	-1.87785e-07	4.793078411620662e-07			Pericellular	1804	-2.773353552340574e-06	0.170092198106016	0
934	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0934.jpk-qi-series	934	0.00174431	0.00129	8.44043e-06	8.479260000000001e-06	36555.9	8.52788e-06	2.8577e-11	-2.56877e-07	41680.9	2.40698e-11	45431.1	2.43344e-11	38790.7	2.41538e-11	39725.0	2.4025e-11	39975.2	2.39885e-11	41680.9	2.40543e-11	41135.9	2.40099e-11	42100.1	2.40839e-11	43259.7	2.45323e-11	44028.4	2.49768e-11	45010.9	2.57007e-11	1	1.75686e-11	-3.14088e-09	4.97766e-10	-1.31955e-07	1.75686e-11	-3.14088e-09	1.00846e-09	-1.78837e-07	1.75686e-11	-3.14088e-09	1.49549e-09	-2.17134e-07	-6.05741e-11	5.46927e-07	1.58301e-09	-2.2477000000000002e-07	4.704296310488501e-07			Pericellular	1821	-2.7822317624537903e-06	0.1674354521481868	0
935	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0935.jpk-qi-series	935	0.00174331	0.00129	8.447e-06	8.47207e-06	34615.4	8.540700000000001e-06	2.52729e-11	-2.58506e-07	55564.9	2.28778e-11	53660.9	2.31661e-11	55140.2	2.30635e-11	54038.3	2.2959e-11	54332.0	2.28699e-11	55645.1	2.28601e-11	56537.4	2.2851999999999998e-11	54352.5	2.38388e-11	52728.4	2.46476e-11	51412.8	2.53825e-11	50723.5	2.55796e-11	1	6.39421e-13	5.65382e-08	4.991510000000001e-10	-1.11354e-07	6.39421e-13	5.65382e-08	9.999680000000002e-10	-1.67123e-07	6.39421e-13	5.65382e-08	1.49646e-09	-2.07797e-07	-7.303399999999999e-11	4.413e-07	1.58337e-09	-2.11823e-07	4.391130224697953e-07			Pericellular	1882	-2.813548371032845e-06	0.1580641630939357	0
936	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0936.jpk-qi-series	936	0.00174231	0.00129	8.453860000000001e-06	8.505e-06	37831.3	8.52695e-06	3.69887e-11	-2.463960000000001e-07	36187.5	2.59445e-11	38296.5	2.62573e-11	33999.0	2.6099e-11	33851.8	2.60324e-11	35689.5	2.601e-11	36187.5	2.59273e-11	36616.6	2.59301e-11	38139.5	2.62439e-11	38796.9	2.64453e-11	39861.3	2.7639e-11	41852.2	3.17788e-11	1	5.32523e-13	4.255060000000001e-09	4.996269999999996e-10	-1.40713e-07	5.32523e-13	4.255060000000001e-09	9.82625e-10	-1.85157e-07	5.32523e-13	4.255060000000001e-09	1.48851e-09	-2.15838e-07	-8.10166e-11	8.27537e-07	1.56475e-09	-2.19135e-07	4.58251396284368e-07			Pericellular	1845	-2.7944099972182724e-06	0.1637911955276018	0
937	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0937.jpk-qi-series	937	0.00174131	0.00128999	8.46532e-06	8.49453e-06	52588.2	8.53237e-06	2.76908e-11	-2.1513e-07	48174.8	2.09128e-11	50975.1	2.10373e-11	49087.0	2.09074e-11	46947.0	2.08978e-11	47141.6	2.08404e-11	48174.8	2.08985e-11	49934.5	2.13798e-11	52474.1	2.19493e-11	54525.1	2.30666e-11	56134.8	2.47255e-11	59453.8	2.93944e-11	1	6.55747e-12	-1.57619e-08	4.99006e-10	-1.17022e-07	6.55747e-12	-1.57619e-08	9.910830000000002e-10	-1.56786e-07	6.55747e-12	-1.57619e-08	1.49875e-09	-1.86492e-07	-6.35381e-11	4.63339e-07	1.5792e-09	-1.941980000000001e-07	4.554163273406103e-07			Pericellular	1850	-2.7972450661620297e-06	0.162942819800913	0
938	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0938.jpk-qi-series	938	0.00174031	0.00128999	8.474069999999999e-06	8.52674e-06	28142.7	8.565589999999999e-06	3.42548e-11	-2.89205e-07	26664.5	2.41257e-11	31484.2	2.42649e-11	24701.2	2.42665e-11	25369.1	2.41484e-11	26226.1	2.41029e-11	26664.5	2.41099e-11	27689.4	2.45167e-11	28989.8	2.5178000000000003e-11	29886.4	2.57397e-11	30415.4	2.64365e-11	31299.0	2.81171e-11	1	4.39877e-13	-2.22586e-08	4.91885e-10	-1.57722e-07	4.39877e-13	-2.22586e-08	9.99054e-10	-2.17071e-07	4.39877e-13	-2.22586e-08	1.4945e-09	-2.53306e-07	-7.23034e-11	3.56171e-07	1.58447e-09	-2.599780000000001e-07	4.938230117199047e-07			Pericellular	1769	-2.7588383817827355e-06	0.1744357673857444	0
939	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0939.jpk-qi-series	939	0.00173931	0.00128999	8.52414e-06	8.64922e-06	32656.8	8.6074e-06	4.1694e-11	-2.70761e-07	37674.1	2.25279e-11	33806.2	2.2615e-11	36806.1	2.25537e-11	35896.8	2.2590000000000003e-11	36975.0	2.25507e-11	37674.1	2.25121e-11	38507.7	2.26598e-11	40416.5	2.33039e-11	41813.0	2.4245e-11	42207.5	2.42227e-11	42555.0	2.41973e-11	1	6.47854e-13	1.45044e-08	4.82675e-10	-1.3365199999999998e-07	6.47854e-13	1.45044e-08	9.94255e-10	-1.8011700000000005e-07	6.47854e-13	1.45044e-08	1.49117e-09	-2.21497e-07	-7.30516e-11	7.98524e-07	1.6212000000000002e-09	-2.28405e-07	4.904068127211045e-07			Pericellular	1781	-2.762254580781536e-06	0.1734134923139152	0
940	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0940.jpk-qi-series	940	0.00173831	0.00128998	8.487230000000001e-06	8.5133e-06	38431.6	8.56788e-06	2.33108e-11	-2.42551e-07	31249.5	2.20553e-11	24295.4	2.19873e-11	33080.0	2.21645e-11	30324.0	2.21692e-11	30657.1	2.20856e-11	31249.5	2.20407e-11	31727.5	2.21536e-11	33750.8	2.36207e-11	35730.7	2.58766e-11	36487.2	2.65504e-11	37662.0	2.85028e-11	1	4.7328900000000004e-12	-3.55209e-08	5.03399e-10	-1.47683e-07	4.7328900000000004e-12	-3.55209e-08	9.99911e-10	-1.94661e-07	4.7328900000000004e-12	-3.55209e-08	1.48475e-09	-2.28389e-07	-6.51315e-11	7.48047e-07	1.57913e-09	-2.34098e-07	4.666737213645264e-07			Pericellular	1827	-2.7859876721381136e-06	0.1663115208890083	0
941	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0941.jpk-qi-series	941	0.00173731	0.00128998	8.48438e-06	8.515830000000001e-06	37553.4	8.56945e-06	2.57339e-11	-2.46854e-07	50820.8	2.04394e-11	52150.2	2.07661e-11	49449.3	2.06623e-11	49678.7	2.05457e-11	50247.5	2.04762e-11	50820.8	2.04258e-11	50350.3	2.04015e-11	49222.5	2.04638e-11	48961.4	2.04082e-11	48698.5	2.04527e-11	49577.5	2.12429e-11	1	7.365760000000001e-12	-2.05591e-08	4.838280000000001e-10	-1.16868e-07	7.365760000000001e-12	-2.05591e-08	9.92817e-10	-1.71673e-07	7.365760000000001e-12	-2.05591e-08	1.48807e-09	-2.0342e-07	-6.46457e-11	1.15209e-06	1.59826e-09	-2.0888000000000005e-07	4.567780815995854e-07			Pericellular	1849	-2.7958833119030548e-06	0.1633503158025793	0
942	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0942.jpk-qi-series	942	0.00173631	0.00128998	8.46848e-06	8.51911e-06	24054.2	8.56817e-06	3.73362e-11	-3.11648e-07	21302.8	2.37584e-11	25181.4	2.31182e-11	20273.7	2.32156e-11	19740.2	2.32097e-11	20283.9	2.32269e-11	21484.6	2.3884e-11	22524.2	2.46796e-11	24725.6	2.78137e-11	26408.8	3.08967e-11	26489.5	3.23944e-11	26696.7	3.24399e-11	1	2.54285e-12	-4.2554e-08	5.064469999999996e-10	-1.6891100000000002e-07	2.54285e-12	-4.2554e-08	9.99307e-10	-2.20422e-07	2.54285e-12	-4.2554e-08	1.47201e-09	-2.74986e-07	-5.94272e-11	1.28114e-07	1.58648e-09	-2.81281e-07	4.888259111852634e-07			Pericellular	1786	-2.7638354823173768e-06	0.1729404179316341	0
943	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0943.jpk-qi-series	943	0.00173531	0.00128997	8.520399999999999e-06	8.76357e-06	24924.8	8.587589999999996e-06	5.62706e-11	-3.02061e-07	15124.2	2.32502e-11	13915.3	2.26875e-11	14064.5	2.31368e-11	14475.3	2.30061e-11	14597.3	2.28853e-11	15124.2	2.32342e-11	15860.1	2.43078e-11	17075.3	2.67842e-11	17952.8	2.98491e-11	18744.3	3.48368e-11	20400.1	4.8542000000000005e-11	1	6.643360000000001e-12	-1.36948e-08	4.97676e-10	-2.04254e-07	6.643360000000001e-12	-1.36948e-08	9.99203e-10	-2.63346e-07	6.643360000000001e-12	-1.36948e-08	1.4893e-09	-2.92307e-07	-6.56476e-11	6.75587e-07	1.58829e-09	-2.97906e-07	5.169996392181662e-07			Pericellular	1720	-2.735661754284474e-06	0.1813712206625778	0
944	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0944.jpk-qi-series	944	0.00173431	0.00128997	8.48997e-06	8.527430000000001e-06	33864.9	8.5642e-06	2.82376e-11	-2.57619e-07	17572.5	1.99737e-11	16089.0	1.95427e-11	16741.6	1.95e-11	17008.5	1.97344e-11	16971.9	1.96359e-11	17572.5	1.99601e-11	17966.8	2.04336e-11	19270.6	2.33433e-11	20568.4	2.86786e-11	21979.1	3.61196e-11	23699.1	4.56632e-11	1	4.1734400000000004e-12	-4.00033e-08	4.99067e-10	-1.98014e-07	4.1734400000000004e-12	-4.00033e-08	9.80048e-10	-2.41412e-07	4.1734400000000004e-12	-4.00033e-08	1.49221e-09	-2.75395e-07	-5.28779e-11	4.15254e-07	1.6007000000000003e-09	-2.82631e-07	4.226220492504823e-07			Pericellular	1916	-2.830039344252158e-06	0.1531293478685266	0
945	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0945.jpk-qi-series	945	0.00173331	0.00128997	8.449299999999999e-06	8.505629999999999e-06	14629.2	8.59735e-06	2.45071e-11	-3.939500000000001e-07	13407.7	2.38261e-11	14283.0	2.3813000000000003e-11	12149.4	2.36703e-11	12897.0	2.37637e-11	13038.7	2.36664e-11	13407.7	2.38105e-11	13935.6	2.41776e-11	14164.8	2.40941e-11	14478.8	2.44089e-11	14677.8	2.47527e-11	14958.1	2.56696e-11	1	1.8754e-12	-8.69375e-09	4.88645e-10	-2.19665e-07	1.8754e-12	-8.69375e-09	9.94246e-10	-3.09467e-07	1.8754e-12	-8.69375e-09	1.49507e-09	-3.71646e-07	-6.85318e-11	5.17451e-07	1.5799e-09	-3.75709e-07	3.418312535466263e-07			Pericellular	2089	-2.910830139956014e-06	0.1289532338569297	0
946	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0946.jpk-qi-series	946	0.00173231	0.00128996	8.326839999999999e-06	8.381419999999999e-06	31011.1	8.36804e-06	5.11886e-11	-2.56642e-07	11840.0	2.2091e-11	13695.4	2.13201e-11	12123.0	2.13317e-11	11201.8	2.14207e-11	11289.0	2.1346e-11	11840.0	2.20773e-11	12314.6	2.28352e-11	13302.9	2.74387e-11	14378.3	3.47122e-11	15468.9	4.4039e-11	17114.5	6.04149e-11	1	2.92766e-12	-5.3522e-08	4.99449e-10	-2.29538e-07	2.92766e-12	-5.3522e-08	9.9913e-10	-2.71899e-07	2.92766e-12	-5.3522e-08	1.47376e-09	-2.93196e-07	-6.34405e-11	3.27147e-07	1.52569e-09	-2.95078e-07	1.835249373405665e-07			Pericellular	2410	-3.069136456162074e-06	0.081581110386546	0
947	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0947.jpk-qi-series	947	0.00173131	0.00128996	8.15335e-06	8.22137e-06	151571.0	8.166489999999996e-06	6.07276e-11	-1.03358e-07	6592.79	2.35651e-11	6834.61	2.39152e-11	6399.15	2.36183e-11	6408.68	2.32997e-11	6521.88	2.32691e-11	6592.79	2.35507e-11	6730.96	2.46608e-11	7128.33	3.01029e-11	7596.62	3.83818e-11	8618.63	5.98196e-11	9330.41	7.24218e-11	1	1.24862e-11	-5.614930000000001e-08	4.68138e-10	-2.79299e-07	1.24862e-11	-5.614930000000001e-08	9.59714e-10	-2.82349e-07	1.24862e-11	-5.614930000000001e-08	1.4951500000000002e-09	-2.82933e-07	-7.23134e-11	2.738960000000001e-07	1.54776e-09	-2.83006e-07	1.8600483234746832e-07	Substrate			2405	-3.066656561155172e-06	0.0823232026496723	0
948	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0948.jpk-qi-series	948	0.00173031	0.00128995	8.10035e-06	8.179830000000001e-06	1270750.0	8.10857e-06	3.80222e-11	-4.37972e-08	6429250.0	2.38775e-11	27237700.0	2.31992e-11	5518830.0	2.3412e-11	5298590.0	2.34e-11	5590310.0	2.3419e-11	6429250.0	2.38624e-11	6863630.0	2.42008e-11	8059300.0	2.61201e-11	9191170.0	2.89324e-11	10343400.0	3.31952e-11	11358100.0	3.75396e-11	0	1.03966e-12	5.868220000000002e-09	5.46135e-10	-9.61345e-09	1.03966e-12	5.868220000000002e-09	9.91957e-10	-1.0659399999999998e-08	1.03966e-12	5.868220000000002e-09	1.45044e-09	-1.15097e-08	-6.48492e-11	5.098559999999999e-07	1.5581099999999995e-09	-1.16087e-08	1.4933425233852092e-07	Substrate			2467	-3.1033271411641187e-06	0.0713497728741145	0
949	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0949.jpk-qi-series	949	0.00172931	0.00128995	8.10854e-06	8.11617e-06	1520800.0	8.116419999999999e-06	2.61366e-11	-3.98437e-08	35009300.0	2.2855e-11			34603700.0	2.23012e-11	30391200.0	2.23265e-11	30594000.0	2.23175e-11	35009300.0	2.28406e-11	33202000.0	2.25665e-11	41435300.0	2.49161e-11	42175700.0	2.5015000000000004e-11	52167700.0	3.43349e-11	49148300.0	3.17664e-11	0	4.00649e-13	8.704130000000002e-08	6.157669999999996e-10	-4.4653400000000015e-09	4.00649e-13	8.704130000000002e-08	9.79426e-10	-5.01066e-09	4.00649e-13	8.704130000000002e-08	1.4757e-09	-5.2652e-09	-6.63087e-11	5.72695e-07	1.5684899999999992e-09	-5.594720000000001e-09	1.4229163457466065e-07	Substrate			2476	-3.1103697589279798e-06	0.0692423158486472	0
950	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0950.jpk-qi-series	950	0.00172831	0.00128995	8.10929e-06	8.11569e-06	1400930.0	8.118680000000001e-06	2.64926e-11	-4.12153e-08	26248100.0	2.54679e-11	38705800.0	2.54113e-11	23125100.0	2.54245e-11	24074200.0	2.54138e-11	25150200.0	2.54343e-11	26248100.0	2.54519e-11	26559900.0	2.54826e-11	27398500.0	2.55178e-11	29029800.0	2.59824e-11	30670900.0	2.68709e-11	33352700.0	3.01007e-11	0	1.21156e-11	8.71249e-08	4.746959999999999e-10	-4.94264e-09	1.21156e-11	8.71249e-08	9.96962e-10	-6.55628e-09	1.21156e-11	8.71249e-08	1.5733699999999995e-09	-7.32637e-09	-7.21198e-11	9.95431e-07	1.5733699999999995e-09	-7.32637e-09	4.9141701805605054e-08	Substrate			2843	-3.2035196916970347e-06	0.0413678113933112	0
951	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0951.jpk-qi-series	951	0.00172731	0.00128994	8.11818e-06	8.122639999999999e-06	1608520.0	8.127860000000001e-06	2.34606e-11	-3.860830000000002e-08	50419200.0	2.1555e-11	115336000.0	2.12575e-11	51115000.0	2.1328e-11	43665200.0	2.13523e-11	46239000.0	2.13829e-11	50419200.0	2.15413e-11	52075200.0	2.16051e-11	55519800.0	2.1767000000000003e-11	58881800.0	2.22436e-11	64981800.0	2.51134e-11	68873800.0	2.77992e-11	0	3.48392e-12	7.08132e-09	5.19729e-10	-3.50177e-09	3.48392e-12	7.08132e-09	9.6537e-10	-4.5402700000000005e-09	3.48392e-12	7.08132e-09	1.60452e-09	-5.22544e-09	-5.69288e-11	6.65123e-07	1.60452e-09	-5.22544e-09	5.019840503457821e-08	Substrate			2831	-3.2024629884680618e-06	0.0416840228814827	0
952	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0952.jpk-qi-series	952	0.00172631	0.00128994	8.12711e-06	8.13399e-06	1490350.0	8.1353e-06	3.0245e-11	-4.038069999999999e-08	11202600.0	2.22288e-11	19008700.0	2.20094e-11	10112600.0	2.20494e-11	10355400.0	2.20696e-11	10900400.0	2.21836e-11	11202600.0	2.22148e-11	12042700.0	2.2508000000000004e-11	13819400.0	2.37693e-11	17797600.0	3.34672e-11	15674700.0	2.75383e-11	20534100.0	4.17645e-11	0	1.64402e-12	2.52756e-10	4.77895e-10	-7.39959e-09	1.64402e-12	2.52756e-10	1.33853e-09	-8.172590000000001e-09	1.64402e-12	2.52756e-10	1.55053e-09	-8.415179999999999e-09	-6.40618e-11	6.12986e-07	1.60104e-09	-8.514719999999999e-09	5.2472598495028964e-08	Substrate			2813	-3.200188795007612e-06	0.042364560310348	0
953	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_0953.jpk-qi-series	953	0.00172531	0.00128994	8.132080000000003e-06	8.13771e-06	1579410.0	8.14055e-06	2.85629e-11	-3.91975e-08	30322800.0	2.40855e-11	42935100.0	2.39058e-11	29202800.0	2.39106e-11	30377200.0	2.39195e-11	30735200.0	2.39247e-11	30322800.0	2.40703e-11	31683400.0	2.42229e-11	37272600.0	2.55653e-11	40572400.0	2.73849e-11	45451300.0	3.1823e-11	45451300.0	3.1823e-11	0	7.81178e-12	3.07709e-09	5.362769999999998e-10	-4.64163e-09	7.81178e-12	3.07709e-09	1.0671700000000002e-09	-5.23007e-09	7.81178e-12	3.07709e-09	1.49707e-09	-5.62021e-09	-6.73487e-11	3.64895e-07	1.59462e-09	-5.87251e-09	5.2919077507891993e-08	Substrate			2806	-3.199742315994748e-06	0.042498166217119	0
